attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
0,Stage 3,Connect_C2,0.4467,0.3592,0.8887,0.8715,0.004000425,16
,,,,,,,,
1,Stage 3,"Connect_C2,Rule_based_MPB,Exfiltrating_data,goal_node",0.242,0.065,0.9266,0.8532,0.003999949,17
,,,,,,,,
0,Stage 1,Bypass_Authentication,0.7274,0.8887,0.8747,0.8275,0.003999949,17
,,,,,,,,
1,Stage 2,Config_PB,0.5276,0.8888,0.8848,0.1809,0.004000425,17
,,,,,,,,
1,Stage 1,"Input_Credentials,Authentication,SystemUseNotPB",0.7267,0.8887,0.8742,0.8261,0.003999949,17
,,,,,,,,
0,Stage 3,Launch_Agent,0.2627,0.8903,0.889,0.8743,0.004000187,17
,,,,,,,,
0,Stage 3,Connect_UPF,0.7275,0.8743,0.8867,0.834,0.003999949,17
,,,,,,,,
1,Stage 3,Rule_based_MPB,0.3671,0.2188,0.8888,0.8742,0.003999472,17
,,,,,,,,
0,Stage 3,Connect_C2,0.4473,0.3603,0.8887,0.8717,0.004000187,17
,,,,,,,,
1,Stage 3,Rule_based_MPB,0.3675,0.2196,0.8888,0.8743,0.004000425,17
,,,,,,,,
0,Stage 3,Connect_C2,0.4482,0.3618,0.8887,0.8717,0.00399971,17
,,,,,,,,
0,Stage 2,"Access_Server,Query_SMF,Connect_NRF",0.7347,0.8842,0.8689,0.8697,0.003000736,17
,,,,,,,,
0,Stage 3,"Launch_Agent,goal_node",0.2632,0.9256,0.6704,0.9148,0.004029989,18
,,,,,,,,
0,Stage 2,"Access_Server,Query_SMF,Connect_NRF",0.7347,0.8842,0.8688,0.8698,0.004000664,18
,,,,,,,,
0,Stage 2,Portable_Execution,0.4525,0.8902,0.345,0.8679,0.003999472,18
,,,,,,,,
0,Stage 3,Connect_UE,0.7387,0.8818,0.8877,0.8539,0.00399971,18
,,,,,,,,
0,Stage 3,"Connect_NRF,Connect_PCF,Connect_UPF,Create_GTP,Connect_UE",0.6943,0.8746,0.8818,0.7374,0.004001141,18
,,,,,,,,
0,Stage 3,Exfiltrating_data,0.2423,0.8905,0.8889,0.8755,0.003999949,18
,,,,,,,,
0,Stage 3,Connect_UPF,0.7278,0.8745,0.8868,0.8342,0.003999233,18
,,,,,,,,
0,Stage 3,goal_node,0.7519,0.6656,0.6702,0.7383,0.004998207,19
,,,,,,,,
1,Stage 2,Config_PB,0.5279,0.8889,0.8848,0.1816,0.00499773,19
,,,,,,,,
0,Stage 3,Launch_Agent,0.263,0.8904,0.889,0.8745,0.004029989,19
,,,,,,,,
1,Stage 2,"Remote_access_PB,Bypass_Authentication,Access_Server,Query_SMF,Connect_NRF",0.7349,0.8842,0.8689,0.87,0.004029036,19
,,,,,,,,
1,Stage 1,"Remote_access_PB,Bypass_Authentication,Access_Server",0.7181,0.8882,0.869,0.8081,0.003999472,19
,,,,,,,,
0,Stage 2,Portable_Execution,0.4534,0.8902,0.346,0.8681,0.00399971,19
,,,,,,,,
