attacker_capability,stage_name,node_seq,posture_value_goal_node,posture_value_exfiltrate,posture_value_Launch_Agent,posture_value_Token_Impersonation,prediction_time time,no_of_attacker_reach
0,Stage 3,Connect_UE,0.742,0.8804,0.8913,0.8577,0.0039980411529541016,45
1,Stage 3,"Deploy_malware,Config_PB,Token_Impersonation,goal_node",0.4622,0.8464,0.8928,0.0904,0.004999399185180664,46
0,Stage 3,goal_node,0.7548,0.6562,0.6803,0.736,0.003999948501586914,47
0,Stage 3,Connect_SMF,0.7161,0.8789,0.8876,0.7885,0.003999948501586914,47
0,Stage 3,goal_node,0.7548,0.6563,0.6804,0.7361,0.004999637603759766,48
0,Stage 3,Connect_SMF,0.7161,0.879,0.8876,0.7886,0.0050013065338134766,48
1,Stage 1,SystemUseNotPB,0.7298,0.8874,0.878,0.83,0.003998517990112305,48
0,Stage 3,Exfiltrating_data,0.2413,0.889,0.8925,0.878,0.0049991607666015625,48
1,Stage 3,"Portable_Execution,Agent_based_MPB,Launch_Agent,goal_node",0.2724,0.9234,0.0745,0.9102,0.003999471664428711,49
0,Stage 1,Bypass_Authentication,0.7297,0.8873,0.8779,0.8298,0.0039997100830078125,49
0,Stage 3,"Connect_NRF,Connect_SMF",0.7001,0.8792,0.8852,0.7436,0.003999471664428711,49
0,Stage 3,Connect_NEF,0.7411,0.8794,0.8913,0.8575,0.004000186920166016,49
0,Stage 3,Create_GTP,0.7373,0.8774,0.8909,0.8497,0.004999637603759766,49
0,Stage 1,Bypass_Authentication,0.7298,0.8873,0.8779,0.8298,0.004000186920166016,49
0,Stage 3,Exfiltrating_data,0.2418,0.8889,0.8925,0.8781,0.005000114440917969,49
0,Stage 3,Connect_SMF,0.7163,0.8789,0.8876,0.7888,0.003999948501586914,49
0,Stage 1,Bypass_Authentication,0.7299,0.8873,0.8779,0.8299,0.004000425338745117,49
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2424,0.0575,0.929,0.8811,0.003999233245849609,50
0,Stage 3,Connect_PCF,0.733,0.8793,0.8902,0.8349,0.0049991607666015625,50
0,Stage 3,Connect_UE,0.742,0.8803,0.8914,0.8578,0.004998922348022461,50
0,Stage 3,"Exfiltrating_data,goal_node",0.2422,0.6563,0.9291,0.8821,0.00400090217590332,51
0,Stage 3,Create_GTP,0.7373,0.8772,0.891,0.8498,0.004999637603759766,51
1,Stage 1,Logon_PB,0.7365,0.8876,0.8819,0.8432,0.004000186920166016,51
0,Stage 2,Portable_Execution,0.4654,0.8884,0.3602,0.8696,0.004999399185180664,51
0,Stage 2,"Access_Server,Portable_Execution",0.4671,0.8865,0.3612,0.8087,0.0040149688720703125,51
0,Stage 3,Exfiltrating_data,0.242,0.8888,0.8926,0.8782,0.003997802734375,51
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2426,0.0574,0.9291,0.8811,0.004000663757324219,52
0,Stage 2,Query_SMF,0.7294,0.8843,0.8787,0.8325,0.003998994827270508,52
1,Stage 1,Logon_PB,0.7365,0.8874,0.8819,0.8434,0.004030704498291016,52
0,Stage 3,"Connect_NRF,Connect_SMF",0.7002,0.8789,0.8853,0.7438,0.0039997100830078125,52
0,Stage 1,Bypass_Authentication,0.7299,0.887,0.878,0.8301,0.003997087478637695,52
0,Stage 3,Connect_UE,0.7421,0.8802,0.8915,0.858,0.004969120025634766,52
0,Stage 1,Bypass_Authentication,0.73,0.887,0.8781,0.8302,0.0039997100830078125,52
0,Stage 3,goal_node,0.755,0.6557,0.6806,0.7366,0.004000186920166016,53
1,Stage 1,SystemUseNotPB,0.73,0.8871,0.8781,0.8303,0.003997087478637695,53
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2425,0.0573,0.9291,0.8812,0.004000186920166016,54
0,Stage 3,Create_GTP,0.7374,0.877,0.8912,0.85,0.003998756408691406,54
0,Stage 3,Connect_PCF,0.7331,0.8791,0.8904,0.8352,0.0040285587310791016,54
0,Stage 3,"Connect_NRF,Connect_NEF",0.7016,0.8814,0.8854,0.7439,0.004001140594482422,54
0,Stage 3,Connect_NEF,0.7412,0.8791,0.8916,0.8577,0.004998683929443359,54
0,Stage 3,goal_node,0.755,0.6556,0.6809,0.7368,0.004998445510864258,55
0,Stage 1,Input_Credentials,0.7393,0.8876,0.8837,0.8492,0.003999948501586914,55
1,Stage 3,"Rule_based_MPB,Exfiltrating_data,goal_node",0.2423,0.0572,0.9292,0.8813,0.00397181510925293,56
0,Stage 3,Connect_PCF,0.7331,0.879,0.8904,0.8354,0.005001544952392578,56
0,Stage 1,Bypass_Authentication,0.7299,0.887,0.8782,0.8304,0.003999233245849609,56
0,Stage 1,Bypass_Authentication,0.7299,0.887,0.8782,0.8304,0.004030466079711914,56
0,Stage 3,Connect_PCF,0.7331,0.8791,0.8905,0.8355,0.004000663757324219,56
0,Stage 3,Connect_SMF,0.7163,0.8786,0.8879,0.7891,0.003998756408691406,56
0,Stage 3,Connect_C2,0.4546,0.3696,0.8926,0.8748,0.004998207092285156,56
1,Stage 1,Remote_access_PB,0.7352,0.8874,0.8813,0.8408,0.003998279571533203,56
0,Stage 3,Create_GTP,0.7375,0.8771,0.8913,0.8502,0.00500035285949707,56
0,Stage 3,Connect_C2,0.4551,0.3705,0.8927,0.8749,0.004007816314697266,56
1,Stage 3,"Deploy_malware,Config_PB,Token_Impersonation,Connect_NRF,Connect_SMF",0.4602,0.879,0.8841,0.1494,0.004000186920166016,56
0,Stage 3,Connect_C2,0.4556,0.3713,0.8927,0.8748,0.0050089359283447266,56
0,Stage 3,Connect_C2,0.4561,0.3721,0.8927,0.8748,0.004034757614135742,56
0,Stage 3,Connect_NEF,0.7414,0.8793,0.8918,0.8578,0.004997968673706055,56
0,Stage 1,Bypass_Authentication,0.7302,0.8871,0.8783,0.8305,0.003999471664428711,56
0,Stage 2,Deploy_malware,0.5845,0.8873,0.8851,0.374,0.00400090217590332,56
0,Stage 3,Connect_C2,0.4566,0.373,0.8927,0.8749,0.0039997100830078125,56
0,Stage 3,goal_node,0.7552,0.6555,0.6812,0.737,0.003998756408691406,57
0,Stage 3,goal_node,0.7551,0.6556,0.6813,0.7371,0.004000663757324219,58
0,Stage 1,Bypass_Authentication,0.7301,0.8872,0.8783,0.8307,0.004000186920166016,58
1,Stage 1,"Remote_access_PB,Bypass_Authentication",0.7302,0.8872,0.8784,0.8307,0.0040073394775390625,58
0,Stage 3,Exfiltrating_data,0.242,0.8888,0.893,0.8786,0.004998683929443359,58
0,Stage 3,Connect_SMF,0.7165,0.8789,0.8881,0.789,0.00400090217590332,58
0,Stage 3,Connect_UE,0.7424,0.8804,0.8919,0.8583,0.003999471664428711,58
0,Stage 3,Connect_NEF,0.7415,0.8794,0.8919,0.8579,0.004999637603759766,58
1,Stage 1,SystemUseNotPB,0.7302,0.8871,0.8784,0.8307,0.0039997100830078125,58
